,SIGNAL,REF,SCORE,FEATURE_1,FEATURE_2,FEATURE_3,FEATURE_4,FEATURE_5,FEATURE_6,FEATURE_7,FEATURE_8,FEATURE_9,FEATURE_10,FEATURE_11,FEATURE_12,FEATURE_13,FEATURE_14,FEATURE_15,FEATURE_16,FEATURE_17,FEATURE_18,FEATURE_19,FEATURE_20,FEATURE_21,FEATURE_22,FEATURE_23,FEATURE_24,FEATURE_25,FEATURE_26,FEATURE_27,FEATURE_28,FEATURE_29,FEATURE_30,FEATURE_31,FEATURE_32,FEATURE_33,FEATURE_34,FEATURE_35,FEATURE_36,FEATURE_37,FEATURE_38,FEATURE_39,FEATURE_40
106,loot_22.ply,loot.ply,2.28333333333333,0.9810358051072648,0.9941069260454682,0.9934404374045688,0.1411731498466852,0.0055861387899636,0.0062551092447929,0.9888978559404688,0.9888615227280428,0.9919884865005396,0.0745225985944603,0.0138242101474041,0.0551837932399858,0.0,0.0,0.0,0.0,0.3922585193120115,0.5601245102444549,0.8884357679176469,0.3922585193120115,0.5601245102444549,0.7336960612248318,0.3902261337181762,0.33531485557316,0.3832833808118163,0.4524445889792999,0.6905738423251384,0.9993553558776486,0.9992684047401292,0.9193697232737448,0.4967489721639975,0.2495832431981829,0.9878004597396448,0.894784815695855,0.2518084037706909,0.6548598673553152,0.6197947116592412,0.5143985931432774,0.5244333986012,0.0115762524496093
107,loot_23.ply,loot.ply,1.22307692307692,0.9714422507057766,0.9921457362740498,0.9918453601739848,0.1009067817627222,0.003642212681123,0.0041231878675254,0.993981112388464,0.9902457106468148,0.9932249712861386,0.0512454921750122,0.0091703824909053,0.036049172170608,0.0,0.0,0.0,0.0,0.6749045041660088,0.9997032772233588,1.559555283645237,0.6749045041660088,0.9997032772233588,1.4371203998663504,0.6735333617088086,0.8338077519195376,0.1753836301582313,0.2167334764680202,0.4243273466505201,1.0006922999143049,1.0000405703420658,0.933002780419631,0.2482840633351339,0.0855230616751054,0.9782103638676404,0.8818242401698893,0.2405135177450422,0.5998182976804938,0.5676968592900774,0.4990298556862003,0.5431833261492623,0.0222406899049467
108,loot_24.ply,loot.ply,7.19038461538462,0.9977869506203184,0.9998142010012792,0.999804961008502,0.9367577908520508,0.9408006879854666,0.940692597144604,0.9124747775222914,0.9186087814347056,0.923411037173086,0.9407260462269824,0.9458960794981004,0.8863992384086136,0.3866921787886644,0.2010292734864892,0.1988545843342949,0.1791024069817376,0.1432492255032364,0.3961616079434474,0.5571018436348091,0.2461866875415892,0.345465700663528,0.2164803462969569,0.1351620478185428,0.0390977831779035,0.8933488031759873,0.9501799017829192,0.831733124411162,0.9994605462357004,0.9994029983053586,0.91708764645228,0.8911697765899631,0.8762538864738963,0.9962757148767354,0.9290683962518512,0.37167035409549,0.8947328181271079,0.9041790332455556,0.5891454716551913,0.4167017704573221,0.0037665234027556
109,loot_25.ply,loot.ply,7.28125,0.9958630560648518,0.9996574248525708,0.9996394389054544,0.8758255166224534,0.8925603613002004,0.8930960041762189,0.9290615059211283,0.9372331861198416,0.9422126540913436,0.8824120346172863,0.8943194759635141,0.7971923594952393,0.5771091012626237,0.2653315683991381,0.2652836553816503,0.3331070340055178,0.1922199412525294,0.5211131605697628,0.6641676726496621,0.3256175283525853,0.3571945188945907,0.3099399730057517,0.1877963991996011,0.0805197962969239,0.7931926740106645,0.8721978193106932,0.6004452284612486,0.9995940271203476,0.9993580040287064,0.9379877919814222,0.7471319710290728,0.737625560388832,0.9877932331407828,0.8981871851114777,0.3213527026532643,0.7525497410667351,0.7787079952382984,0.562389744114291,0.4547467997493874,0.0047942962235899
110,loot_26.ply,loot.ply,4.16666666666667,0.9930499328788568,0.9994165001892016,0.9993758462120006,0.7928982529642048,0.8273464329920095,0.8282327930680752,0.9541514423671438,0.9557856029307004,0.9614960017623506,0.801718254461206,0.8220697698772728,0.6903457821660126,0.8550756235635762,0.3148632025158542,0.3137766214324617,0.6184445962003796,0.2520985140699696,0.806715009752278,0.77889110107307,0.397252848288081,0.3811597329987167,0.444789713490325,0.249733943361181,0.1649039143479107,0.6763079905689573,0.7657748068704201,0.3270158940998077,0.9994649992677578,0.999369990506764,0.9506487301123032,0.5601639999998409,0.5766686547652085,0.9593663421241057,0.8462043116090942,0.2969842620096738,0.524574964305198,0.5460066141012837,0.542930769903357,0.4815884752885451,0.0085110902457739
112,loot_28.ply,loot.ply,1.70384615384615,0.981686770053154,0.9983287697467872,0.9981154505703452,0.5728118697798195,0.6452379361382508,0.6566072342466798,0.9918649758958024,0.9858356120377908,0.98885938007557,0.5825400991704944,0.6215275352261017,0.4563761183368308,2.474803266936364,0.5906551504112452,0.6068312562764696,2.177225600095442,0.4961512133810838,1.9266181090629504,1.4709075972424055,0.6939647957406424,0.7906107570690225,1.3056694365638908,0.5386051594193287,0.8547510808224522,0.3592065532225874,0.42009499982603,0.1062962785939131,0.9993535150693652,0.999157683753436,0.95642411998113,0.2454615415890933,0.2087095526868116,0.8433009553076888,0.6799085998922698,0.3247761844378701,0.3814264378128915,0.3737515312101129,0.5168870698639964,0.497516849737407,0.047152816753485
113,loot_29.ply,loot.ply,1.0,0.9720161992613092,0.9974297433014392,0.9970692643782963,0.4578906557067835,0.5450494495976679,0.5681410645251378,0.9969211524515472,0.9893012421472752,0.9921018137368812,0.4665508604720924,0.5123411394566219,0.3498854549688074,4.15442983686283,0.9221238967347568,1.0002868403716254,3.6973967719718064,0.8515580752780746,3.1568989293000054,2.4767901256023657,1.121660282936969,1.448138698254248,2.363126776533243,0.9892130283169224,1.5459106873084412,0.1669349457415392,0.197080012615312,0.0584988197348055,0.9996412229888908,0.9984421981387974,0.9532093514000508,0.1151200394798075,0.0725008408136489,0.8261803079058138,0.6520778142612534,0.3416167984669251,0.4306789551572779,0.4189497195261432,0.5072584645050221,0.5018740911306442,0.0752728394331204
114,loot_30.ply,loot.ply,7.34166666666667,0.9989341999746726,0.9999075334430516,0.9999017413752228,0.9712304257962906,0.9707095675316108,0.9707605169312956,0.8968995782249838,0.9026958686856192,0.907061364021166,0.9735874148050137,0.9753431122938616,0.9432917785567012,0.3867802128073985,0.1990897709953021,0.2009983374827486,0.179159664933296,0.111086857114518,0.3854899680333063,0.5257317360115196,0.2287119639733014,0.333502674220928,0.1552509858344446,0.0957929176855416,0.0257529144585153,0.9740063365093328,0.9716138322567216,0.8502541470368524,0.9836573985281152,0.9835717739433836,0.9058536588758278,0.9483930923140044,0.9853049069630014,0.9948252812294156,0.9427423566702918,0.4488544271363983,0.8523238287442028,0.8671441910710768,0.6395788673900463,0.3437070316952598,0.0037092976592638
115,loot_31.ply,loot.ply,7.76530612244898,0.9983757162135554,0.9998595346197148,0.9998484950626556,0.9509909969861156,0.951818927415936,0.9516221266019392,0.9234929575484764,0.9307070311151998,0.9359229486620586,0.9547263399911032,0.9576576956356192,0.9102448615395664,0.5768408214645917,0.2650079084534225,0.265379357117042,0.3328611981544125,0.1360934568908162,0.494603014922615,0.6047506099306601,0.2965789245595741,0.3247487467720292,0.2144488543646109,0.1293998150027022,0.0506918039384996,0.9622797191602124,0.9578401655955918,0.6305307896124813,0.99674074690858,0.996580438128074,0.9402863414538436,0.8681608615054299,0.9723190665849902,0.9794300354991884,0.9022765385270068,0.3623465162735684,0.6379504106756526,0.6576866424280956,0.5882954417880217,0.4169643746712317,0.004692256600633
116,loot_32.ply,loot.ply,4775.0,0.9967633313397716,0.9997224389781412,0.9996960604221128,0.8947829147960392,0.905727151724365,0.9059140713123698,0.9524079104386276,0.954943946011109,0.96011148331456,0.9007643413287332,0.9087237226208188,0.8276866863681458,0.8541952964267806,0.3151543864778854,0.3137505219757662,0.6174219755305169,0.176650178116162,0.7340899392251226,0.6747818904530841,0.3519331305003612,0.3123327780797287,0.3301802079920661,0.1742366619434995,0.1414046475749867,0.9426613206019138,0.9423884684443032,0.3706867363789841,0.998957373626856,0.9990166242503692,0.958946616162791,0.7485638372514637,0.9411136007115692,0.9273003141578332,0.813075962909396,0.3158492375109984,0.3922260291350015,0.4000264234667611,0.5550209454473715,0.4617428090096608,0.0088264116961837
120,loot_36.ply,loot.ply,8.34423076923077,0.9984931971210764,0.9995677803779612,0.9995196468750512,0.8446417875942719,0.3849974912653967,0.3609216601816556,0.9087165045064848,0.9489801290317672,0.954775442875482,0.7738388179249546,0.4799171387236706,0.7028745642050315,0.3864909231491725,0.1989883770975227,0.200915308561815,0.1788809336156509,0.1106780671238688,0.3853996472827775,0.525826508842304,0.228554345940589,0.3336531808793122,0.1550139477441215,0.0954925896151034,0.0256638389226066,0.9740179798002794,0.9716582606901648,0.8506783342234935,0.9834406097183216,0.9834070133177206,0.9060948306053286,0.9485377169923352,0.9853056619245192,0.994854216275286,0.9428080595092148,0.448747404736217,0.8527400483016843,0.867667919250464,0.639439410160638,0.3442875902577797,0.0037284621345824
121,loot_37.ply,loot.ply,6.7,0.9950036217795996,0.9978951412234146,0.997690139014748,0.4262310820858814,0.037737399704882,0.0383848168229222,0.958814662801178,0.9845008121402692,0.987842498648254,0.2930307696682743,0.0760851853392362,0.2580349953238172,0.576223702563763,0.2647596418229156,0.2656159738994619,0.3321082929809414,0.135394807411843,0.4941540224953766,0.6039293183947497,0.296580860242532,0.3244320824176697,0.2135626077576884,0.1286042999764223,0.0511602408112318,0.9622963047709668,0.9580490109361284,0.6318096611754305,0.9966161838641155,0.99647804574255,0.940010116609418,0.8686055318514406,0.9726079156693448,0.9795663044406318,0.9026322017123654,0.3634901523082246,0.6393374209935098,0.6590543428865152,0.5889951155213349,0.4159980895422038,0.0046189515809841
122,loot_38.ply,loot.ply,4.25,0.9919922004337618,0.9967993427361926,0.9964797191372446,0.2916394951406674,0.017603481980747,0.0187839865735328,0.9796619031030998,0.988144319610702,0.9915057681409756,0.179834196782305,0.0392642865083818,0.1498400762745465,0.8547860257145038,0.3152065135507349,0.3135556649857241,0.6181401122002723,0.1765196438396966,0.7345611979605708,0.6749278525685288,0.3519172655738938,0.3126960781532689,0.3306691413400965,0.1740842635859682,0.141888416651595,0.9426612930467028,0.9425539951630406,0.3701689346868819,0.9991183056730856,0.9992707629391274,0.9588188259171476,0.7483944344400082,0.941007763278969,0.9271957472030704,0.8131913079081166,0.3168671769365882,0.3917883142048829,0.3994766394167096,0.5561844455019813,0.4603830315204215,0.0087059720158882
126,soldier_0.ply,soldier.ply,8.3203125,0.9948152283571456,0.999344197028476,0.9992240364814836,0.9280252454524538,0.8320068480268629,0.8525667552521191,0.9057656004751684,0.9240226209464598,0.9272116182697604,0.9283213265564806,0.8923967134965352,0.9008740116297131,0.107822980908572,0.0480174366207106,0.038964822550815,0.0727962059531385,0.2282490589273337,0.4282713534027302,0.5703814203660884,0.2497231439996436,0.3825224359536953,0.3344282854230196,0.2216842661678797,0.0925143478082386,0.891693780801019,0.948055129715478,0.8567992431646241,0.9957326591613304,0.9945259248035708,0.8878700699843488,0.9049373541766492,0.8798404099481384,0.9957245676286184,0.919292425255116,0.3617068449353456,0.904775585720124,0.9074737250424838,0.586659955131617,0.4223100364829589,0.0028377234315231
127,soldier_1.ply,soldier.ply,5.78333333333333,0.9925799687685726,0.9992831880162028,0.999150658676871,0.8707057947084541,0.8072529313247646,0.8355094491515395,0.9164341030335246,0.9349074251316823,0.937210489172184,0.8717598257943447,0.8568777877516942,0.8291792980622934,0.2255307001330022,0.0955185117019412,0.0818237088801494,0.1566455994614599,0.1694470516099417,0.5135483697120095,0.6016915312980091,0.2187714418320342,0.4160854023860509,0.3252719806181151,0.1643861394339056,0.1596473711962789,0.7893058716702344,0.850490684674922,0.707409092657815,0.9971534181165732,0.9966980815626806,0.909950311264913,0.7814990879545187,0.7190026961030135,0.9928780640680064,0.922226018107689,0.3704271084067794,0.8476863928799119,0.8607410362314993,0.5827113014606444,0.4234455127087098,0.0042996477845739
128,soldier_2.ply,soldier.ply,5.83269230769231,0.989497852395614,0.9991685769562784,0.9990483302684816,0.8172261523180118,0.7807787030460986,0.8139132902496345,0.9262365603828367,0.9423239423916714,0.9437483894472964,0.8189232537650305,0.8198009194810613,0.7657460682030554,0.327074927610933,0.1248042839490058,0.1272387383731427,0.2304071158247588,0.1951052678120362,0.5978821380027659,0.6823085471701335,0.2733228792923657,0.4528632035674482,0.38561678768229,0.1928230067266315,0.197957776563546,0.693999658082267,0.7564236882294758,0.5930185370881694,0.9985984992716218,0.9980131149721702,0.913894505321008,0.6789761786205875,0.5875167182379195,0.990444617065825,0.9152052758463236,0.3455894140091234,0.8144357289879298,0.8299561305285172,0.5607674928206169,0.4565254516562489,0.0058268852097667
129,soldier_3.ply,soldier.ply,6175.0,0.9842998790466292,0.9989484035104936,0.9988547809219972,0.7419071745915948,0.737975458862062,0.7741674806356786,0.9401659937454752,0.9528095480157038,0.953028476257904,0.7442408129517365,0.7632266522800821,0.6814323161548802,0.4707799837406829,0.1748957176292569,0.1766355713472534,0.341671029887169,0.1816844793797005,0.7589073359644789,0.7722316051063869,0.2901059848130712,0.5305371865376287,0.4261568614668713,0.1822171710863444,0.2619106823754502,0.5563712311783161,0.6053959450138666,0.4283509717817138,0.998681337640054,0.998558943753152,0.915694369355982,0.5243905775777805,0.4115023095658766,0.985942765239055,0.916969454735802,0.360883733801705,0.7654497285502933,0.7794921280950049,0.5627290171031006,0.4533117508665311,0.0073545023715661
130,soldier_4.ply,soldier.ply,5.08333333333333,0.9762024537421898,0.9985509544079834,0.9985160497190066,0.6565358437853247,0.6790703228863808,0.7171962098500619,0.960364517743684,0.9668901628362409,0.9654911544423692,0.658950882424816,0.6916799039443976,0.5927630786760835,0.6475347369574055,0.2243457570389729,0.2299938620497488,0.4898830517693358,0.3156880014986897,0.962105043081652,1.0682914297617188,0.4318587552199158,0.7008102751325944,0.7781999672918349,0.3204643017382497,0.5014008405012857,0.3823473384584533,0.4333923556753262,0.3409094394233093,0.9999444457765446,0.999588079016502,0.9227550052663778,0.3802515365449979,0.2383758222630704,0.9848101990892034,0.899415548114066,0.324437959871387,0.8186138783910595,0.8272911353982826,0.540256456452589,0.4825243534855193,0.0138347411586332
131,soldier_5.ply,soldier.ply,3.83545918367347,0.9634951194980156,0.9978318675033726,0.9978712345612792,0.5614293708299365,0.5969745722598746,0.6335656755777445,0.9811361985957772,0.9804996728223772,0.977556969055002,0.5633562378068444,0.5993184598597256,0.5004353892176436,0.9930247095537654,0.2960322389650643,0.3174530267619949,0.8108706845042517,0.3697966220822294,1.6160262234962328,1.550630913954634,0.5195189052896388,1.1804365117658626,1.2622990560858596,0.3986112181302007,0.9790690560604168,0.1907707639361103,0.2172029589600393,0.1732936489371375,1.0018655900616544,1.001539125538034,0.93888957808518,0.1877375155822249,0.089155631206936,0.9689840571570756,0.8920595309648834,0.3412179951427169,0.7719001501328,0.7728968832909322,0.5265599344415113,0.4950946159901006,0.0286507418491962
132,soldier_6.ply,soldier.ply,9.58333333333333,0.999314375963298,0.999571895320452,0.9995667842291226,0.9547379088240568,0.4658242276083045,0.4114944893823247,0.0390993786807809,0.4595101970795462,0.5022241960052899,0.9191741192838886,0.5624264200492143,0.9151480016033254,0.0,0.0,0.0,0.0,0.0860248566920718,0.3622730691646671,0.4028924650870856,0.0860248566920718,0.3622730691646671,2.7139219534197392e-14,1.3967085812568563e-14,1.2457233350823564e-14,1.0,1.0,1.0,9.266661158515123e-17,9.793976344709536e-17,7.007605227013396e-17,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9969522838999444,0.0030477161000556,5.7576431510787655e-18
133,soldier_7.ply,soldier.ply,6.95025510204082,0.9965058196760702,0.9978256128358498,0.997782791530348,0.6670451924486567,0.0463855374977757,0.0370579435443398,0.2918843444337309,0.864645161068377,0.8791656734049421,0.504458115228026,0.1037998951170899,0.4857903021891234,0.0,0.0,0.0,0.0,0.0860248566920718,0.3622730691646671,0.4028924650870856,0.0860248566920718,0.3622730691646671,2.7139219534197392e-14,1.3967085812568563e-14,1.2457233350823564e-14,1.0,1.0,1.0,9.266661158515123e-17,9.793976344709536e-17,7.007605227013396e-17,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9969522838999444,0.0030477161000556,5.7576431510787655e-18
134,soldier_8.ply,soldier.ply,5.81346153846154,0.9946338399229482,0.9966500470861838,0.9966060227142916,0.516649513507468,0.0207639216607232,0.0166241985970456,0.4182553840751699,0.9101956746320514,0.91978476905861,0.3454602512962552,0.0550806585456725,0.318755893965174,0.0,0.0,0.0,0.0,0.0860248566920718,0.3622730691646671,0.4028924650870856,0.0860248566920718,0.3622730691646671,2.7139219534197392e-14,1.3967085812568563e-14,1.2457233350823564e-14,1.0,1.0,1.0,9.266661158515123e-17,9.793976344709536e-17,7.007605227013396e-17,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9969522838999444,0.0030477161000556,5.7576431510787655e-18
135,soldier_9.ply,soldier.ply,6.06923076923077,0.992532091658938,0.9953478101699176,0.9952757094712548,0.3925718034309859,0.0108706837096016,0.008738427942367,0.5227642352956824,0.9346819226611748,0.941589694164597,0.236588493668873,0.0321789530050956,0.2081959953592471,0.0,0.0,0.0,0.0,0.0860248566920718,0.3622730691646671,0.4028924650870856,0.0860248566920718,0.3622730691646671,2.7139219534197392e-14,1.3967085812568563e-14,1.2457233350823564e-14,1.0,1.0,1.0,9.266661158515123e-17,9.793976344709536e-17,7.007605227013396e-17,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9969522838999444,0.0030477161000556,5.7576431510787655e-18
136,soldier_10.ply,soldier.ply,4.51666666666667,0.9901957325294286,0.9939217425073928,0.9938023661154626,0.2970572458509432,0.0063736970230984,0.0051414836108316,0.6055491323004041,0.949310074578544,0.9548762431372386,0.1645874241569858,0.0202312132516551,0.1382032497610378,0.0,0.0,0.0,0.0,0.0860248566920718,0.3622730691646671,0.4028924650870856,0.0860248566920718,0.3622730691646671,2.7139219534197392e-14,1.3967085812568563e-14,1.2457233350823564e-14,1.0,1.0,1.0,9.266661158515123e-17,9.793976344709536e-17,7.007605227013396e-17,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9969522838999444,0.0030477161000556,5.7576431510787655e-18
137,soldier_11.ply,soldier.ply,3.9094387755102,0.987631551442952,0.9923803701165698,0.99221071351199,0.2264929201152665,0.004052589462101,0.0032742311896345,0.670479367945679,0.9589835751367216,0.9632379763797868,0.1173226899786033,0.0134816997341825,0.0942884176630965,0.0,0.0,0.0,0.0,0.0860248566920718,0.3622730691646671,0.4028924650870856,0.0860248566920718,0.3622730691646671,2.7139219534197392e-14,1.3967085812568563e-14,1.2457233350823564e-14,1.0,1.0,1.0,9.266661158515123e-17,9.793976344709536e-17,7.007605227013396e-17,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9969522838999444,0.0030477161000556,5.7576431510787655e-18
138,soldier_12.ply,soldier.ply,7.61538461538462,0.9965874000510035,0.9997929147348178,0.9998171160196224,0.93760153693792,0.9460998376878724,0.9448458952331436,0.917475604824824,0.9207736125511056,0.9200913451469042,0.9389675625628788,0.9488862081701468,0.9136614258336162,0.0,0.0,0.0,0.0,0.1288053906138462,0.3795247281959952,0.4522857055129426,0.1288053906138462,0.3795247281959952,0.1870499178405485,0.1180717886153272,0.0365898842387227,0.8973187113079338,0.9472902167248248,0.95233892316501,1.0070832335232986,1.008426138016414,0.8951451894255129,0.9374544359038152,0.8751983003888599,0.997126674514186,0.9410985832772504,0.3899073061640264,0.9389962031223544,0.9180903779685088,0.5931522821690716,0.4112405661700901,0.0017016538624745
139,soldier_13.ply,soldier.ply,8.5234375,0.993655418307716,0.9996232133097028,0.9996693660746948,0.8796237308330306,0.902958744166522,0.9001747717401088,0.9194126559635454,0.9286500039927024,0.9279049948149588,0.8818211046744903,0.9013050709919974,0.8396026187435127,0.0,0.0,0.0,0.0,0.1696430778047534,0.4060881491693125,0.5144778922996411,0.1696430778047534,0.4060881491693125,0.2681689173866508,0.1623591075277015,0.0771045003657158,0.8011521511154266,0.8645313721285303,0.9084689819641718,1.0024982295194067,1.0026707761360063,0.9010714724362244,0.8612229099964782,0.7379895554892296,0.9955249469316144,0.929566090829197,0.3524830915277729,0.889652342484451,0.8640876931444578,0.5754197129249354,0.4372154698314248,0.0024726363203257
140,soldier_14.ply,soldier.ply,7.68877551020408,0.9897943614973952,0.9994075438508202,0.9994786681660548,0.8128833498422914,0.8530016320625122,0.8491377438619383,0.9232156090788076,0.9334516820104302,0.9325365618475197,0.8156757833910443,0.8452675333472414,0.7601535759050438,0.0,0.0,0.0,0.0,0.2174768888213202,0.4477884372821414,0.5999725674544664,0.2174768888213202,0.4477884372821414,0.3724611029709131,0.2122521296729012,0.1378470459095464,0.6866669688519446,0.7614577252477827,0.8491913527673688,0.9987959536545076,0.9986428537680576,0.8966626317866044,0.7668702775026411,0.5860666745791667,0.9935992462307344,0.9151210062448628,0.3077761710350599,0.8329786906233005,0.8029933073444819,0.5491505900422364,0.475495362870338,0.0039260308469976
141,soldier_15.ply,soldier.ply,5.62307692307692,0.9845851263580772,0.9991170497929178,0.999219836354034,0.737065349753714,0.793231505745853,0.7880909051644032,0.937513072473538,0.9455641171970842,0.9438555643002364,0.7401173950139581,0.7781431635650402,0.6751734879597436,0.0,0.0,0.0,0.0,0.281471104815899,0.5231928274198528,0.7323517740331588,0.281471104815899,0.5231928274198528,0.5234182868232715,0.2784929697333725,0.2373069735947865,0.5517813472796149,0.6293883862497649,0.7634897116352749,0.9996451228309436,0.9993649107021156,0.8970627175786943,0.6453555530670441,0.4220625729880747,0.9909361603941756,0.9031648701816876,0.2806812242795523,0.7708111894200966,0.7394218217214761,0.5333549455599234,0.4961596487487686,0.0064209759272001
142,soldier_16.ply,soldier.ply,4.1171875,0.9771008814945225,0.9986908139069748,0.9988342185475514,0.6475503894549373,0.716596261986514,0.7104930355352962,0.9561861209394374,0.959688409928928,0.9568680413180736,0.6503555238081944,0.69228339200228,0.5816838248399636,0.0,0.0,0.0,0.0,0.3884228637661716,0.6816054016259758,0.9842664987124016,0.3884228637661716,0.6816054016259758,0.7975989057656854,0.3851051846879912,0.432179013176975,0.3869481698105294,0.4579255588648695,0.63441008675921,0.999878906673384,0.9997748308776752,0.9047030862173572,0.482555665726822,0.2513857774492957,0.9855441661709982,0.890025643756728,0.2620306354964877,0.7014986746532931,0.6700561343297384,0.5224310132105036,0.5098692530662461,0.0120131558837722
143,soldier_17.ply,soldier.ply,1.93461538461538,0.9629102974511304,0.9978334486033752,0.998047914263087,0.5271364669088833,0.5965687202665544,0.5863353380390904,0.9780496902142244,0.9756314851930744,0.9726539556411462,0.5289665285587064,0.5635732519088958,0.4648526085703323,0.0,0.0,0.0,0.0,0.6783117374447187,1.228176121516869,1.7504146290108,0.6783117374447187,1.228176121516869,1.603849040362454,0.6782453039122398,1.0387413237489662,0.178623209759039,0.2231870982985745,0.3844286944673074,1.0006565073806748,1.0007322835093173,0.9287757005483712,0.241930735295557,0.0869701384788357,0.9662986473321252,0.8682269102310317,0.2559446210745001,0.6381117681925788,0.6062003048114178,0.5013152558124792,0.5322888720384276,0.0320583582046171
144,soldier_18.ply,soldier.ply,9.17857142857143,0.9964899520720832,0.9995149504942232,0.9995140536491036,0.9049661587871374,0.4583906088005879,0.4020193929193421,0.9199126633090092,0.9533207792017084,0.9550903333860352,0.8746077244213791,0.5449038617666894,0.8555296556918607,0.0,0.0,0.0,0.0,0.129184864858714,0.3795817496127698,0.4525748082462265,0.129184864858714,0.3795817496127698,0.1873557333257884,0.1184493575232233,0.0362983293771388,0.8973193800041706,0.9473041046120212,0.9525322786912908,1.0070756083219916,1.0082311934356525,0.8952456694437132,0.9374630264882468,0.875211329211824,0.997136773365579,0.9410688019216266,0.3896939655273669,0.9391566463658992,0.9182850241503048,0.5931059505937354,0.4124841810398811,0.0016698301687839
145,soldier_19.ply,soldier.ply,8.1328125,0.9925425915432318,0.9977908099468216,0.9977659528500388,0.6234979623382539,0.046337723385606,0.036828514845204,0.9391288797628636,0.9847352351130352,0.9832875367922036,0.4803723606311809,0.1004800222204933,0.4560448639334262,0.0,0.0,0.0,0.0,0.1687242326050745,0.406120895876519,0.5136246201185144,0.1687242326050745,0.406120895876519,0.2675533217530109,0.1617095060429347,0.0769965070222405,0.8011141312195181,0.864393869814496,0.9082006332908342,1.002202692511896,1.0022113440036675,0.9002867804207992,0.8611722176846953,0.73785995557948,0.9955227105027786,0.9297190991140948,0.3525085474189514,0.889359732232438,0.8638590703938162,0.5751759582760646,0.4373759727949481,0.0024434162026781
146,soldier_20.ply,soldier.ply,5.765625,0.9882255489345236,0.9965749149705044,0.9965206634080744,0.4755549267221151,0.0205186701211092,0.0164910247541972,0.950358673949856,0.9886425864992116,0.986463003996742,0.3268202632313888,0.0527941180310722,0.2973095497056774,0.0,0.0,0.0,0.0,0.2181207261535504,0.4477337477218492,0.5998369104142731,0.2181207261535504,0.4477337477218492,0.3723868973551517,0.2127556980905533,0.1375315912938681,0.6865301276113799,0.7615836901650034,0.8492164455007617,0.998910283121866,0.998735385147244,0.8964894992749781,0.7669296785523114,0.5860202685163284,0.993601336776182,0.91481940048766,0.306607756522027,0.8326896110921879,0.8026253115736046,0.5480036962705674,0.4768259551607464,0.003945963735551
147,soldier_21.ply,soldier.ply,4.46346153846154,0.9825783899254172,0.9952821116046467,0.9952367584774936,0.3569634140581394,0.0107894445324339,0.0086745477420545,0.963761932324358,0.9903285714420468,0.9880096080134424,0.2232436013172252,0.0307541824651288,0.1939683103886494,0.0,0.0,0.0,0.0,0.2813763340731196,0.5223960319348204,0.7327403267613827,0.2813763340731196,0.5223960319348204,0.5245300278590788,0.2786774116547564,0.2371233589941454,0.5519821247378943,0.6295173459105458,0.7648464983728147,1.0000743794301084,0.9996608313271328,0.8968139244256428,0.6458883907843521,0.4222955194275739,0.9909680778590536,0.9032967273561424,0.281673330251086,0.7697926742977468,0.7385101684249062,0.5347640700137574,0.4949664296969726,0.0065881169934507
148,soldier_22.ply,soldier.ply,3.1640625,0.9745584155299968,0.993658751495952,0.9937167685515168,0.2689990262191523,0.0063428551057699,0.0051167402023383,0.9767758825726832,0.9919129303237304,0.9892908662878036,0.155674230796558,0.0193652833441799,0.1293259333490879,0.0,0.0,0.0,0.0,0.3920762503859017,0.682119296974754,0.9874864352726844,0.3920762503859017,0.682119296974754,0.8010853601454291,0.3886588087207583,0.4321983791912863,0.3869343129245919,0.4581478913150484,0.6347360463937279,1.0001044062329585,0.999490869295005,0.904831832687042,0.4827861479726009,0.2514162228288641,0.9857405327258336,0.8896783694337457,0.2605826824180869,0.700786936589185,0.6693573567688104,0.5209700012434049,0.5123433516666567,0.0122048854790068
149,soldier_23.ply,soldier.ply,1.49166666666667,0.96093592069009,0.9920731163655072,0.9918800193159832,0.2032177660626425,0.0040337932176891,0.0032636501582643,0.9885621098141644,0.9932342206538366,0.9908834490064434,0.1110228973617745,0.0128392016658021,0.0886165885439168,0.0,0.0,0.0,0.0,0.6760786421909852,1.2263472005148452,1.744347065282365,0.6760786421909852,1.2263472005148452,1.5968306908345176,0.6755217384832336,1.035605951338341,0.1784298851137748,0.2229625135092992,0.3841208810999706,1.0007742336090373,0.9995695459444638,0.9290720291480592,0.2418255520027799,0.0869168793490908,0.9667699428468972,0.8679500497939521,0.2530693489429545,0.6386732615427199,0.6072643564203164,0.4992093275928622,0.5352124239394878,0.0318661374223116
